"X","hhid","hhid_2010","year","aez","lat","lon","maize_area_ha_sw","maize_pro_sw","maize_qua_sw_kh","fert_qua_sw","fert_qua_sw_kh","hybrid","farm_income","total_income","sex","mar_stat","age","fam_exp","educ_hoh","hh_size","ad_equ_oecd_mod","HFIAS","HFIA","maize_area_ha","maize_pro","fert_use","fert_qua","fert_qua_kh","maize_qua_kh","e5","e6","credit_acc_hh_sc","acc_ext","heard_new_var","acc_ext_past","heard_new_var_past","overall_match","identification","match_pr_anh","acc_cred","maximum_2m_air_temperature_year","minimum_2m_air_temperature_year","total_precipitation_year","dismarket_km","dismarket_min","ext_km","ext_min","keep_hh","school","mysample","total_income_log","Qair_f_inst_mean_year","Admin_1"
1091,41306,413859,2010,"Moist Transitional",-0.9274299741,35.12223053,0.4151411951,1107.043213,2666.666748,0,0,1,270000,2670000,1,0,47,25,11,17,8.199999809,0,1,0.6075000167,1620,0,0,0,2666.666504,1,1,1,0,0,1,1,11,1,1,NA,29.43246078,10.9144001,1903.074463,0.5,15,1,30,1,1,1,14.7975893,1.255784273,"Bomet"
1092,41306,NA,2013,"Moist Transitional",-0.9274299741,35.12223053,0.4981693923,0,0,0,0,1,60800,781200,1,0,49,27,14,11,5.400000095,0,1,0.7289999723,0,0,0,0,0,NA,NA,1,1,NA,1,NA,11,1,1,1,29.73660088,8.258999825,1988.389893,0.5,15,1,30,1,1,1,13.56858635,1.17561388,"Bomet"
1093,41307,413860,2010,"Moist Transitional",-0.9312599897,35.11328125,0.4050000012,241.5023956,596.3021851,0,0,1,2150,61750,1,0,32,10,8,8,3.299999952,13,4,0.8100000024,450,0,0,0,555.555542,0,1,0,0,0,1,1,11,1,1,NA,29.43246078,10.9144001,1903.074463,1,15,4,60,1,1,1,11.03084946,1.255784273,"Narok"
1094,41307,NA,2013,"Moist Transitional",-0.9312599897,35.11328125,0.05129568279,0,0,0,0,1,16140,76140,1,0,34,11,6,8,3.299999952,0,1,0.1620000005,0,0,0,0,0,NA,NA,0,1,NA,1,NA,11,1,1,0,29.73660088,8.258999825,1988.389893,1,15,4,60,1,1,1,11.24032879,1.17561388,"Narok"
1095,41308,413861,2010,"Moist Transitional",-0.925549984,35.12187958,0.1012500003,148.1584015,1463.292847,0,0,1,0,41600,1,0,53,33,7,11,5.400000095,0,1,0.2025000006,410,0,0,0,2024.691406,0,0,1,0,0,1,1,11,1,1,NA,29.43246078,10.9144001,1903.074463,1,20,6,120,1,1,1,10.63585567,1.255784273,"Bomet"
1096,41308,NA,2013,"Moist Transitional",-0.925549984,35.12187958,0.02564784139,0,0,0,0,1,800,67800,1,0,56,30,7,9,4.199999809,18,4,0.08100000024,0,0,0,0,0,NA,NA,1,1,NA,1,NA,11,1,1,1,29.73660088,8.258999825,1988.389893,1,20,6,120,1,1,1,11.12431717,1.17561388,"Bomet"
1097,41309,413862,2010,"Moist Transitional",-0.9079999924,35.10054016,0.2767607868,922.5359497,3333.333252,68.33599854,246.9135895,1,25600,61600,1,0,35,4,12,6,2.700000048,0,1,0.4050000012,1350,1,100,246.9135742,3333.333252,1,1,1,0,0,1,1,8,1,1,NA,29.43246078,10.9144001,1903.074463,1,20,9,180,1,1,1,11.02841759,1.255784273,"Bomet"
1098,41309,NA,2013,"Moist Transitional",-0.9079999924,35.10054016,0.1538870484,180.4848175,1172.8396,31.66400146,205.761322,1,47700,145500,1,0,38,7,12,7,3,4,3,0.4860000014,570,1,100,205.761322,1172.839478,NA,NA,1,1,NA,1,NA,8,1,1,1,29.73660088,8.258999825,1988.389893,1,20,9,180,1,1,1,11.88793182,1.17561388,"Bomet"
1099,41311,413864,2010,"Moist Transitional",-0.917140007,35.1012001,0.6919020414,1107.043213,1599.999878,0,0,1,27200,32200,1,0,89,65,0,5,2.599999905,4,3,1.012500048,1620,0,0,0,1599.999878,0,1,0,0,0,1,1,11,1,1,NA,29.43246078,10.9144001,1903.074463,0.5,15,5,150,1,0,1,10.37972164,1.255784273,"Narok"
1100,41311,NA,2013,"Moist Transitional",-0.917140007,35.1012001,0.6227117777,95.6703949,153.6351166,0,0,1,19400,23900,1,0,92,25,0,8,3.900000095,20,4,0.9112499952,140,0,0,0,153.6351166,NA,NA,0,1,NA,1,NA,11,1,1,0,29.73660088,8.258999825,1988.389893,0.5,15,5,150,1,0,1,10.08163357,1.17561388,"Narok"
1101,41312,413889,2010,"Moist Transitional",-0.9214599729,35.10794067,0.6919020414,922.5359497,1333.33313,0,0,1,36920,48920,1,0,60,34,3,5,3,1,2,1.012500048,1350,0,0,0,1333.333252,0,0,1,0,0,1,1,10,1,1,NA,29.43246078,10.9144001,1903.074463,2,45,8,180,1,1,1,10.79794121,1.255784273,"Bomet"
1102,41312,NA,2013,"Moist Transitional",-0.9214599729,35.10794067,0.6411960721,0,0,0,0,1,174000,195000,1,0,62,37,6,9,4.599999905,0,1,2.025000095,0,0,0,0,0,NA,NA,1,1,NA,1,NA,10,1,1,1,29.73660088,8.258999825,1988.389893,2,45,8,180,1,1,1,12.18075466,1.17561388,"Bomet"
1103,41314,413863,2010,"Moist Transitional",-0.9124600291,35.09923935,0.5535215735,922.5359497,1666.666626,34.16799927,61.72839737,1,100500,122500,1,0,52,30,12,9,4.400000095,1,2,0.8100000024,1350,1,50,61.72839355,1666.666626,1,1,1,0,0,1,1,1,1,2,NA,29.43246078,10.9144001,1903.074463,0.5,20,5,120,0,1,1,11.71586609,1.255784273,"Bomet"
1104,41314,NA,2013,"Moist Transitional",-0.9124600291,35.09923935,0.4151411951,4.783519745,11.52263355,0,0,1,133540,133540,1,0,51,35,4,9,4.199999809,14,3,0.6075000167,7,0,0,0,11.52263355,NA,NA,1,1,NA,1,NA,1,1,2,1,29.73660088,8.258999825,1988.389893,0.5,20,5,120,0,1,1,11.80215645,1.17561388,"Bomet"
1105,41401,414818,2010,"Moist Transitional",-0.8496000171,35.16918182,0.6919020414,492.0191956,711.111084,0,0,1,46000,166000,0,2,33,9,5,5,2.200000048,0,1,1.012500048,720,0,0,0,711.111084,1,1,1,0,0,1,1,11,1,1,NA,29.43246078,10.9144001,1903.074463,0.3,5,5,60,1,1,1,12.01974297,1.255784273,"Bomet"
1106,41401,NA,2013,"Moist Transitional",-0.8496000171,35.16918182,0.5535215735,0,0,34.16799927,61.72839737,1,150108,182108,0,2,36,12,8,5,2.400000095,9,3,0.8100000024,0,1,50,61.72839355,0,NA,NA,1,1,NA,1,NA,11,1,1,1,29.73660088,8.258999825,1988.389893,0.3,5,5,60,1,1,1,12.11235523,1.17561388,"Bomet"
1107,41402,414819,2010,"Moist Transitional",-0.8678699732,35.14585876,0.8302823901,1107.043213,1333.333374,0,0,1,0,19000,1,0,56,38,0,4,2.099999905,8,4,1.215000033,1620,0,0,0,1333.333252,0,0,1,0,0,1,1,11,1,1,NA,29.43246078,10.9144001,1903.074463,0.5,15,7,210,1,0,1,9.852193832,1.255784273,"Bomet"
1108,41402,NA,2013,"Moist Transitional",-0.8678699732,35.14585876,0.268457979,61.50239944,229.0950623,0,0,1,112450,172450,1,0,60,40,5,5,2.799999952,17,4,0.3928500116,90,0,0,0,229.0950623,NA,NA,1,1,NA,1,NA,11,1,1,1,29.73660088,8.258999825,1988.389893,0.5,15,7,210,1,1,1,12.05786228,1.17561388,"Bomet"
1109,41404,414821,2010,"Moist Transitional",-0.855790019,35.16741943,1.579435229,535.4927979,339.0406799,0,0,1,32000,38000,1,0,49,27,3,12,5.099999905,0,1,4.050000191,1170,0,0,0,288.8888855,0,1,1,0,0,1,1,8,1,1,NA,29.43246078,10.9144001,1903.074463,0.85,20,6,180,1,1,1,10.54534149,1.255784273,"Bomet"
1110,41404,NA,2013,"Moist Transitional",-0.855790019,35.16741943,1.876478434,1.583200097,0.8437080979,0,0,1,195200,234500,1,0,52,30,6,10,4.900000095,15,3,4.050000191,5,0,0,0,1.234567881,NA,NA,1,1,NA,1,NA,8,1,1,1,29.73660088,8.258999825,1988.389893,0.85,20,6,180,1,1,1,12.36521053,1.17561388,"Bomet"
1111,41405,414822,2010,"Moist Transitional",-0.8489599824,35.15525818,0.4843313992,1230.047974,2539.682373,41.00159836,84.65608215,1,100200,220200,1,0,43,10,13,8,3.700000048,0,1,0.7087500095,1800,1,60,84.65608215,2539.682617,1,1,1,0,0,1,1,8,1,1,NA,29.43246078,10.9144001,1903.074463,0.7,10,8,160,1,1,1,12.30229187,1.255784273,"Bomet"
1112,41405,NA,2013,"Moist Transitional",-0.8489599824,35.15525818,0.2564784288,113.9904099,444.4444275,25.33120155,98.76542664,1,223210,310210,1,0,46,13,13,8,3.700000048,4,3,0.8100000024,360,1,80,98.76543427,444.444458,NA,NA,1,1,NA,1,NA,8,1,1,1,29.73660088,8.258999825,1988.389893,0.7,10,8,160,1,1,1,12.64500523,1.17561388,"Bomet"
1113,41406,414823,2010,"Moist Transitional",-0.8518199921,35.16643906,1.215000033,1372.536011,1129.65918,0,0,1,48000,48000,1,0,50,7,7,10,4.5,23,4,2.430000067,2250,0,0,0,925.9259033,0,1,1,0,0,1,1,11,1,1,NA,29.43246078,10.9144001,1903.074463,0.5,15,9,180,1,1,1,10.77895641,1.255784273,"Bomet"
1114,41406,NA,2013,"Moist Transitional",-0.8518199921,35.16643906,0.4050000012,814.5072021,2011.128906,0,0,1,19200,46100,1,0,53,10,7,11,5.599999905,24,4,0.8100000024,1530,0,0,0,1888.888916,NA,NA,1,1,NA,1,NA,11,1,1,1,29.73660088,8.258999825,1988.389893,0.5,15,9,180,1,1,1,10.73856831,1.17561388,"Bomet"
1115,41407,414824,2010,"Moist Transitional",-0.8656799793,35.16469955,0.5230980515,734.9760132,1405.044434,0,0,1,96200,171530,1,0,49,17,12,6,2.700000048,4,3,1.417500019,1800,0,0,0,1269.841309,0,1,0,0,0,1,1,11,1,1,NA,29.43246078,10.9144001,1903.074463,2,30,6,90,1,1,1,12.05251312,1.255784273,"Bomet"
1116,41407,NA,2013,"Moist Transitional",-0.8656799793,35.16469955,0.1923588216,0,0,0,0,1,27000,1e+05,1,0,52,20,15,4,2.5,0,1,0.6075000167,0,0,0,0,0,NA,NA,0,1,NA,1,NA,11,1,1,0,29.73660088,8.258999825,1988.389893,2,30,6,90,1,1,1,11.51292515,1.17561388,"Bomet"
1117,41409,414826,2010,"Moist Transitional",-0.8581100106,35.16707993,0.1383803934,492.0191956,3555.555664,0,0,1,92800,116800,1,0,26,2,8,4,2.099999905,0,1,0.2025000006,720,0,0,0,3555.555664,1,1,1,0,0,1,1,8,1,1,NA,29.43246078,10.9144001,1903.074463,1,15,4,60,1,1,1,11.66821861,1.255784273,"Bomet"
1118,41409,NA,2013,"Moist Transitional",-0.8581100106,35.16707993,0.06411960721,0,0,0,0,1,300,109800,1,0,29,5,8,5,2.400000095,1,2,0.2025000006,0,0,0,0,0,NA,NA,1,1,NA,1,NA,8,1,1,1,29.73660088,8.258999825,1988.389893,1,15,4,60,1,1,1,11.60641575,1.17561388,"Bomet"
1119,41410,414827,2010,"Moist Transitional",-0.8754100204,35.15674973,0.681760788,615.0239868,902.111145,0,0,1,78600,81600,1,0,43,24,12,10,4.300000191,3,2,1.215000033,900,0,0,0,740.7407227,1,1,1,0,0,1,1,11,1,1,NA,29.43246078,10.9144001,1903.074463,0.25,5,5,120,1,1,1,11.30958462,1.255784273,"Bomet"
1120,41410,NA,2013,"Moist Transitional",-0.8754100204,35.15674973,0.5535215735,0,0,0,0,1,0,12000,1,0,55,20,10,10,4.699999809,11,3,0.8100000024,0,0,0,0,0,NA,NA,1,1,NA,1,NA,11,1,1,1,29.73660088,8.258999825,1988.389893,0.25,5,5,120,1,1,1,9.392662048,1.17561388,"Bomet"
1121,41411,414828,2010,"Moist Transitional",-0.8386700153,35.15420151,0.6919020414,984.0383911,1422.222168,0,0,1,9000,21000,1,0,64,43,7,5,3,6,4,1.012500048,1440,0,0,0,1422.222168,0,0,0,0,0,1,1,11,1,1,NA,29.43246078,10.9144001,1903.074463,6,90,8,120,1,1,1,9.952278137,1.255784273,"Bomet"
1122,41411,NA,2013,"Moist Transitional",-0.8386700153,35.15420151,0.07694352418,0,0,0,0,1,14600,18550,1,0,66,7,4,4,2.5,11,4,0.2430000007,0,0,0,0,0,NA,NA,1,1,NA,1,NA,11,1,1,1,29.73660088,8.258999825,1988.389893,6,90,8,120,1,1,1,9.828225136,1.17561388,"Bomet"
1123,41414,414825,2010,"Moist Transitional",-0.8571699858,35.15731812,0.1282392144,199.4832153,1555.555542,0,0,1,34800,50800,1,0,31,15,8,8,3.700000048,9,3,0.4050000012,630,0,0,0,1555.555542,1,1,0,0,0,1,1,1,1,2,NA,29.43246078,10.9144001,1903.074463,0.2,10,7,110,0,1,1,10.8356514,1.255784273,"Bomet"
1124,41414,NA,2013,"Moist Transitional",-0.8571699858,35.15731812,0.5535215735,0,0,17.08399963,30.86419868,1,38950,48950,1,0,72,25,3,4,2.299999952,15,4,0.8100000024,0,1,25,30.86419678,0,NA,NA,0,1,NA,1,NA,1,1,2,1,29.73660088,8.258999825,1988.389893,0.2,10,7,110,0,1,1,10.79855442,1.17561388,"Bomet"
1125,41501,415739,2010,"Moist Transitional",-0.4109899998,34.80881119,0.8302823901,615.0239868,740.7407227,34.16799927,41.15226364,1,34500,128500,1,0,66,7,9,5,2.400000095,4,2,1.215000033,900,1,50,41.15226364,740.7407227,0,1,1,0,0,1,1,11,1,1,NA,32.55015945,17.30215073,1979.256348,0.6,5,5,60,1,1,1,11.76368427,1.362170696,"Homa Bay"
1126,41501,NA,2013,"Moist Transitional",-0.4109899998,34.80881119,0.2767607868,1230.047974,4444.444336,51.2519989,185.1851959,1,64000,136000,1,0,68,10,12,5,2.400000095,0,1,0.4050000012,1800,1,75,185.1851807,4444.444336,NA,NA,1,0,NA,1,NA,11,1,1,1,33.50786972,16.36059952,1802.752686,0.6,5,5,60,1,1,1,11.82040977,1.262789249,"Homa Bay"
1127,41502,415794,2010,"Moist Transitional",-0.3875800073,34.80699921,0.2767607868,430.5167847,1555.555542,34.16799927,123.4567947,1,106000,106000,1,0,67,44,8,6,3.5,6,3,0.4050000012,630,1,50,123.4567871,1555.555542,1,1,0,0,0,1,1,10,1,1,NA,32.55015945,17.30215073,1979.256348,1,15,4,60,1,1,1,11.57119465,1.362170696,"Homa Bay"
1128,41502,NA,2013,"Moist Transitional",-0.3875800073,34.80699921,0.1383803934,276.7608032,2000.000122,102.5039978,740.7407837,1,72000,72000,1,0,69,42,8,6,3.5,4,2,0.2025000006,405,1,150,740.7407227,2000,NA,NA,0,1,NA,1,NA,10,1,1,0,33.50786972,16.36059952,1802.752686,1,15,4,60,1,1,1,11.18442154,1.262789249,"Homa Bay"
1129,41504,415796,2010,"Moist Transitional",-0.4016300142,34.81578064,0.2767607868,615.0239868,2222.222168,51.2519989,185.1851959,1,77920,127920,1,0,40,19,7,8,3.700000048,5,3,0.4050000012,900,1,75,185.1851807,2222.222168,1,1,1,0,0,1,1,10,1,1,NA,32.55015945,17.30215073,1979.256348,2,30,3,45,1,1,1,11.75916004,1.362170696,"Homa Bay"
1130,41504,NA,2013,"Moist Transitional",-0.4016300142,34.81578064,0.4100705981,336.0095825,819.3944702,139.8383942,341.0105286,1,41556,178356,1,0,42,16,7,8,4.099999905,4,2,0.7087500095,540,1,210,296.2962952,761.9047241,NA,NA,1,1,NA,1,NA,10,1,1,1,33.50786972,16.36059952,1802.752686,2,30,3,45,1,1,1,12.09153652,1.262789249,"Homa Bay"
1131,41507,415799,2010,"Moist Transitional",-0.4022400081,34.8156395,0.4050000012,336.0095825,829.6532593,31.66400146,78.18271637,1,31350,469350,1,0,60,33,14,9,5,0,1,0.8100000024,540,1,100,123.4567871,666.666687,1,1,0,0,0,1,1,10,1,1,NA,32.55015945,17.30215073,1979.256348,1.5,30,9,210,1,1,1,13.05910397,1.362170696,"Homa Bay"
1132,41507,NA,2013,"Moist Transitional",-0.4022400081,34.8156395,0.4050000012,454.5072021,1122.23999,100,246.9135742,1,69200,323600,1,0,64,37,16,5,3,0,1,0.8100000024,810,1,200,246.9135742,1000,NA,NA,0,1,NA,1,NA,10,1,1,0,33.50786972,16.36059952,1802.752686,1.5,30,9,210,1,1,1,12.68726349,1.262789249,"Homa Bay"
1133,41508,415800,2010,"Moist Transitional",-0.4015400112,34.80561829,0.2075705975,738.0288086,3555.555664,51.2519989,246.9135742,1,301550,301550,1,0,38,13,7,7,3,7,3,0.3037500083,1080,1,75,246.9135742,3555.55542,1,1,1,0,0,1,1,1,1,1,NA,32.55015945,17.30215073,1979.256348,6,60,10,100,1,1,1,12.61669159,1.362170696,"Homa Bay"
1134,41508,NA,2013,"Moist Transitional",-0.4015400112,34.80561829,0.1383803934,922.5359497,6666.666504,68.33599854,493.827179,1,30000,62000,1,0,35,10,7,8,3.900000095,0,1,0.2025000006,1350,1,100,493.8271484,6666.666504,NA,NA,1,1,NA,1,NA,1,1,1,1,33.50786972,16.36059952,1802.752686,6,60,10,100,1,1,1,11.03488922,1.262789249,"Homa Bay"
1135,41509,415801,2010,"Moist Transitional",-0.3952400088,34.80957031,0.6919020414,2152.583984,3111.11084,341.6799927,493.8271179,1,435304,591304,1,0,57,30,9,7,4,3,2,1.012500048,3150,1,500,493.8271484,3111.111084,1,1,1,0,0,1,1,10,1,1,NA,32.55015945,17.30215073,1979.256348,0.5,15,12,100,1,1,1,13.29008579,1.362170696,"Homa Bay"
1136,41509,NA,2013,"Moist Transitional",-0.3952400088,34.80957031,0.3037500083,426.0095825,1402.50061,134.1679993,441.7053223,1,14250,212250,1,0,59,33,12,6,3.299999952,0,1,0.6075000167,720,1,250,411.5226135,1185.185181,NA,NA,1,1,NA,1,NA,10,1,1,1,33.50786972,16.36059952,1802.752686,0.5,15,12,100,1,1,1,12.2655201,1.262789249,"Homa Bay"
1137,41510,415802,2010,"Moist Transitional",-0.4211899936,34.79854965,0.5535215735,922.5359497,1666.666626,85.41999817,154.3209991,1,88550,388550,1,0,39,9,15,9,3.799999952,3,2,0.8100000024,1350,1,125,154.3209839,1666.666626,1,1,0,0,0,1,1,10,1,1,NA,32.55015945,17.30215073,1979.256348,0.25,5,5,60,1,1,1,12.87017727,1.362170696,"Homa Bay"
1138,41510,NA,2013,"Moist Transitional",-0.4211899936,34.79854965,0.3896569908,738.0288086,1894.047363,106.9369583,274.4386902,1,45980,933980,1,0,42,12,15,7,3.200000048,0,1,0.5973750353,1080,1,164,274.5343933,1807.909546,NA,NA,0,1,NA,1,NA,10,1,1,0,33.50786972,16.36059952,1802.752686,0.25,5,5,60,1,1,1,13.7472105,1.262789249,"Homa Bay"
1139,41512,415804,2010,"Moist Transitional",-0.3874900043,34.81380081,0.2075705975,307.5119934,1481.481445,68.33599854,329.2181091,0,164400,224400,0,2,74,40,7,5,2.799999952,1,2,0.3037500083,450,1,100,329.2181091,1481.481445,1,1,0,0,0,1,1,10,1,1,NA,32.55015945,17.30215073,1979.256348,0.2,5,6,90,1,1,1,12.32118511,1.362170696,"Homa Bay"
1140,41512,NA,2013,"Moist Transitional",-0.3874900043,34.81380081,0.2075705975,492.0191956,2370.370361,59.79399872,288.0658264,1,24000,120000,0,2,77,40,10,6,3.299999952,0,1,0.3037500083,720,1,87.5,288.0658264,2370.370361,NA,NA,0,0,NA,1,NA,10,1,1,0,33.50786972,16.36059952,1802.752686,0.2,5,6,90,1,1,1,11.6952467,1.262789249,"Homa Bay"
1141,41513,415797,2010,"Moist Transitional",-0.421119988,34.79125977,0.7018309832,92.25360107,131.4470367,12.15023994,17.31220245,1,0,60000,1,0,52,28,11,6,3.099999905,16,4,1.407375097,135,1,21,14.9213953,95.92325592,0,1,0,0,0,1,1,1,1,2,NA,32.55015945,17.30215073,1979.256348,0.5,5,2,30,0,1,1,11.00209999,1.362170696,"Homa Bay"
1142,41513,NA,2013,"Moist Transitional",-0.421119988,34.79125977,1.16102159,1836.057617,1581.415527,533.7639771,459.7364807,1,127000,727000,1,0,51,19,12,9,4.599999905,0,1,2.025000095,2880,1,875,432.0987549,1422.222168,NA,NA,0,1,NA,1,NA,1,1,2,0,33.50786972,16.36059952,1802.752686,0.5,5,2,30,0,1,1,13.49668217,1.262789249,"Homa Bay"
1143,41601,416829,2010,"Moist Transitional",-0.3596700132,34.8533783,0.9585216045,3246.105469,3386.575195,373.3439941,389.4998169,1,60000,6e+05,1,0,50,7,11,4,2.299999952,3,2,1.620000005,5040,1,600,370.3703613,3111.111084,1,1,1,0,0,1,1,11,1,1,NA,32.55015945,17.30215073,1979.256348,3,45,7,140,1,1,1,13.30468464,1.362170696,"Kisumu"
1144,41601,NA,2013,"Moist Transitional",-0.3596700132,34.8533783,0.8100000024,2635.588623,3253.812988,263.3280029,325.0963135,1,164000,1064000,1,0,53,10,14,4,2.5,0,1,1.620000005,4050,1,600,370.3703613,2500,NA,NA,1,1,NA,1,NA,11,1,1,1,33.50786972,16.36059952,1802.752686,3,45,7,140,1,1,1,13.87754631,1.262789249,"Kisumu"
1145,41602,416830,2010,"Moist Transitional",-0.3501999974,34.85083008,0.06919019669,61.50239944,888.888916,6.833600044,98.76543427,1,0,28500,1,0,47,25,7,6,2.700000048,14,4,0.1012500003,90,1,10,98.76543427,888.888916,0,1,0,0,0,1,1,4,1,1,NA,32.55015945,17.30215073,1979.256348,0.5,10,5,60,1,1,1,10.25765896,1.362170696,"Kisumu"
1146,41602,NA,2013,"Moist Transitional",-0.3501999974,34.85083008,0.5535215735,768.7799683,1388.888916,46.46847916,83.95062256,1,14600,19600,1,0,50,22,7,8,3.900000095,12,3,0.8100000024,1125,1,68,83.95061493,1388.888916,NA,NA,0,1,NA,1,NA,4,1,1,0,33.50786972,16.36059952,1802.752686,0.5,10,5,60,1,1,1,9.883284569,1.262789249,"Kisumu"
1147,41603,416831,2010,"Moist Transitional",-0.3579800129,34.84682083,0.2025000006,336.0095825,1659.306519,50,246.9135742,1,4500,4500,1,0,54,30,7,10,4.5,3,2,0.4050000012,540,1,100,246.9135742,1333.333374,0,1,1,0,0,1,1,11,1,1,NA,32.55015945,17.30215073,1979.256348,2,30,11,165,1,1,1,8.411832809,1.362170696,"Kisumu"
1148,41603,NA,2013,"Moist Transitional",-0.3579800129,34.84682083,0.1383803934,0,0,34.16799927,246.9135895,1,15000,51500,1,0,57,32,7,10,4.900000095,2,2,0.2025000006,0,1,50,246.9135742,0,NA,NA,1,1,NA,1,NA,11,1,1,1,33.50786972,16.36059952,1802.752686,2,30,11,165,1,1,1,10.84933662,1.262789249,"Kisumu"
1149,41605,416833,2010,"Moist Transitional",-0.3578999937,34.84420013,0.06919019669,49.20191956,711.111145,3.416800022,49.38271713,0,0,41600,0,2,60,20,0,5,2.599999905,10,3,0.1012500003,72,1,5,49.38271713,711.111084,0,0,0,0,1,1,0,11,1,1,NA,32.55015945,17.30215073,1979.256348,3,30,18,180,1,0,1,10.63585567,1.362170696,"Kisumu"
1150,41605,NA,2013,"Moist Transitional",-0.3578999937,34.84420013,0.2345598042,120.7511978,514.7991943,6.6332798,28.27969551,1,1800,5550,0,2,63,23,0,5,2.799999952,7,4,0.5062500238,225,1,14,27.65431976,444.4444275,NA,NA,0,0,NA,1,NA,11,1,1,0,33.50786972,16.36059952,1802.752686,3,30,18,180,1,0,1,8.621553421,1.262789249,"Kisumu"
1151,41607,416835,2010,"Moist Transitional",-0.362289995,34.85129929,0.2767607868,307.5119934,1111.111084,68.33599854,246.9135895,1,90000,196000,1,0,50,26,9,8,4.099999905,14,4,0.4050000012,450,1,100,246.9135742,1111.111084,1,0,0,0,0,1,1,4,1,1,NA,32.55015945,17.30215073,1979.256348,1,15,7,105,1,1,1,12.18587017,1.362170696,"Kisumu"
1152,41607,NA,2013,"Moist Transitional",-0.362289995,34.85129929,0.1383803934,307.5119934,2222.222168,34.16799927,246.9135895,1,27300,51300,1,0,53,30,9,9,4.599999905,15,4,0.2025000006,450,1,50,246.9135742,2222.222168,NA,NA,0,1,NA,1,NA,4,1,1,0,33.50786972,16.36059952,1802.752686,1,15,7,105,1,1,1,10.84544563,1.262789249,"Kisumu"
1153,41608,416836,2010,"Moist Transitional",-0.3560599983,34.84720993,0.06919019669,61.50239944,888.888916,6.833600044,98.76543427,1,92000,122000,1,0,35,14,4,7,3,8,3,0.1012500003,90,1,10,98.76543427,888.888916,0,1,0,0,0,1,1,11,1,1,NA,32.55015945,17.30215073,1979.256348,1,15,4,60,1,1,1,11.71177673,1.362170696,"Kisumu"
1154,41608,NA,2013,"Moist Transitional",-0.3560599983,34.84720993,0.1383803934,184.5072021,1333.333374,0,0,1,21800,74040,1,0,38,14,6,7,3,8,3,0.2025000006,270,0,0,0,1333.333374,NA,NA,0,1,NA,1,NA,11,1,1,0,33.50786972,16.36059952,1802.752686,1,15,4,60,1,1,1,11.21236038,1.262789249,"Kisumu"
1155,41609,416837,2010,"Moist Transitional",-0.3389999866,34.8336792,0.4843313992,184.5072021,380.9523926,51.2519989,105.8201065,1,69600,120100,1,0,39,10,8,5,2.400000095,16,4,0.7087500095,270,1,75,105.8201065,380.9523621,0,1,1,0,0,1,1,11,1,1,NA,32.55015945,17.30215073,1979.256348,1,15,10,150,1,1,1,11.69608021,1.362170696,"Kisumu"
1156,41609,NA,2013,"Moist Transitional",-0.3389999866,34.8336792,0.2075705975,123.0047989,592.5925903,34.16799927,164.6090546,1,115950,211950,1,0,42,13,8,6,2.900000095,2,2,0.3037500083,180,1,50,164.6090546,592.5925903,NA,NA,1,1,NA,1,NA,11,1,1,1,33.50786972,16.36059952,1802.752686,1,15,10,150,1,1,1,12.2641058,1.262789249,"Kisumu"
1157,41611,416839,2010,"Moist Transitional",-0.3657599986,34.85515976,0.2767607868,246.0095978,888.888916,68.33599854,246.9135895,1,1e+05,112000,0,2,48,35,5,9,5,3,2,0.4050000012,360,1,100,246.9135742,888.888916,0,0,0,0,0,1,1,11,1,1,NA,32.55015945,17.30215073,1979.256348,1,15,8,180,1,1,1,11.62625408,1.362170696,"Kisumu"
1158,41611,NA,2013,"Moist Transitional",-0.3657599986,34.85515976,0.4843313992,61.50239944,126.9841232,68.33599854,141.0934753,1,0,28800,0,2,51,37,8,12,6.099999905,25,4,0.7087500095,90,1,100,141.0934753,126.9841232,NA,NA,0,0,NA,1,NA,11,1,1,0,33.50786972,16.36059952,1802.752686,1,15,8,180,1,1,1,10.2681303,1.262789249,"Kisumu"
1159,41612,416840,2010,"Moist Transitional",-0.3498100042,34.84914017,0.06919019669,18.45071983,266.666687,2.733439922,39.50617218,0,36300,40300,1,0,51,24,8,8,3.700000048,25,4,0.1012500003,27,1,4,39.50617218,266.6666565,0,1,1,0,0,1,1,11,1,1,NA,32.55015945,17.30215073,1979.256348,1,15,5,60,1,1,1,10.6041069,1.362170696,"Kisumu"
1160,41612,NA,2013,"Moist Transitional",-0.3498100042,34.84914017,0.2025000006,251.7091064,1243.007935,45.2003212,223.2114563,1,3240,104340,1,0,54,27,1,9,4.400000095,10,3,0.4050000012,378,1,86,212.3456726,933.333313,NA,NA,1,1,NA,1,NA,11,1,1,1,33.50786972,16.36059952,1802.752686,1,15,5,60,1,1,1,11.55541039,1.262789249,"Kisumu"
1161,41613,416832,2010,"Moist Transitional",-0.3560400009,34.84363174,0.2075705975,430.5167847,2074.073975,68.33599854,329.2181091,1,9500,78500,1,0,43,12,10,6,2.700000048,4,2,0.3037500083,630,1,100,329.2181091,2074.073975,0,1,0,0,0,1,1,1,1,2,NA,32.55015945,17.30215073,1979.256348,0.2,4,8,120,0,1,1,11.270854,1.362170696,"Kisumu"
