year,aez,hybrid,sex,mar_stat,age,fam_exp,educ_yrs,hh_size,maize_area_ha,fert_use,maize_qua_kh,credit_acc,acc_ext,acc_ext_past,max_2m_air_temp_yr,precipitation_yr,dis_market_min,ext_km,Admin_1
2010,Dry Transitional,0,0,3,62,27,4,1,0.566999972,0,285.7142944,0,0,1,29.8899498,696.4645996,25,10,Machakos
2013,Dry Transitional,0,0,2,65,30,7,3,0.405000001,0,360.4938354,0,1,1,31.02083969,826.3139648,25,10,Machakos
2010,Dry Transitional,0,1,0,38,6,16,6,1.417500019,1,211.640213,0,0,1,29.8899498,696.4645996,10,4,Machakos
2013,Dry Transitional,1,1,0,75,15,8,6,0.810000002,0,777.777771,0,1,1,31.02083969,826.3139648,10,4,Machakos
2010,Dry Transitional,1,1,0,56,32,5,9,1.620000005,0,361.1111145,1,0,1,29.8899498,696.4645996,20,1,Machakos
2013,Dry Transitional,1,1,0,59,35,8,9,2.430000067,0,325.9259033,1,0,1,31.02083969,826.3139648,20,1,Machakos
2010,Dry Transitional,0,0,2,65,29,3,7,0.243000016,0,740.7407227,0,0,1,29.8899498,696.4645996,90,6,Machakos
2013,Dry Transitional,0,0,2,40,18,4,5,0.567809999,0,1030.27417,1,1,1,31.02083969,826.3139648,90,6,Machakos
2010,Dry Transitional,1,1,0,35,10,7,7,1.012500048,0,399.9999695,1,0,0,29.8899498,696.4645996,30,2,Machakos
2013,Dry Transitional,0,1,0,35,8,7,7,1.113749981,1,606.0606079,1,0,0,31.02083969,826.3139648,30,2,Machakos
2010,Dry Transitional,1,1,0,42,9,5,8,0.810000002,0,2000,0,1,0,30.39616966,700.6009521,45,8,Machakos
2013,Dry Transitional,1,1,0,44,12,8,5,1.628099918,0,1326.699951,0,1,0,31.87405014,706.2674561,45,8,Machakos
2010,Dry Transitional,1,1,0,52,8,5,12,0.810000002,0,1666.666626,0,0,1,30.39616966,700.6009521,40,80,Machakos
2013,Dry Transitional,1,1,0,54,10,5,9,0.810000002,0,1000,0,1,1,31.87405014,706.2674561,40,80,Machakos
2010,Dry Transitional,1,1,0,28,2,8,4,0.299699992,0,570.5705566,1,0,1,30.39616966,700.6009521,45,8,Machakos
2013,Dry Transitional,1,1,0,31,5,8,3,0.253529996,0,1597.444092,1,1,1,31.87405014,706.2674561,45,8,Machakos
2010,Dry Transitional,1,1,0,77,35,11,7,0.607500017,0,859.2592163,0,1,1,30.39616966,700.6009521,60,35,Machakos
2013,Dry Transitional,1,1,0,39,10,12,4,0.405000001,0,1111.111084,1,1,1,31.87405014,706.2674561,60,35,Machakos
2010,Dry Transitional,1,1,2,58,38,7,7,0.405000001,0,311.1111145,0,0,1,30.39616966,700.6009521,40,40,Machakos
2013,Dry Transitional,0,0,1,46,35,0,5,2.025000095,0,1200,0,1,1,31.87405014,706.2674561,40,40,Machakos
2010,Dry Transitional,0,1,0,29,7,8,8,0.324000001,0,638.888916,0,0,1,30.39616966,700.6009521,120,32,Machakos
2013,Dry Transitional,1,1,0,32,10,14,4,0.810000002,0,555.555542,1,1,1,31.87405014,706.2674561,120,32,Machakos
2010,Dry Transitional,0,0,2,38,17,9,4,0.202500001,0,444.444458,1,0,1,30.39616966,700.6009521,30,5,Machakos
2013,Dry Transitional,0,1,0,56,19,7,10,0.506250024,0,33.58024597,1,0,1,31.87405014,706.2674561,30,5,Machakos
2010,Dry Transitional,1,0,1,49,27,12,4,0.202500001,0,666.666687,1,0,1,30.39616966,700.6009521,5,3,Machakos
2013,Dry Transitional,1,0,1,52,30,15,6,1.215000033,0,222.2222137,1,1,1,31.87405014,706.2674561,5,3,Machakos
2010,Dry Transitional,1,1,0,56,9,18,7,0.405000001,0,666.666687,1,0,1,30.39616966,700.6009521,5,5,Machakos
2013,Dry Transitional,1,1,0,58,12,18,8,2.835000038,0,984.1269531,1,1,1,31.87405014,706.2674561,5,5,Machakos
2010,Dry Transitional,0,1,0,48,17,12,6,2.025000095,0,533.333313,0,0,1,30.39616966,700.6009521,60,9,Machakos
2013,Dry Transitional,1,1,0,51,20,12,8,3.24000001,0,250,0,1,1,31.87405014,706.2674561,60,9,Machakos
2010,Dry Transitional,1,1,0,40,15,8,7,1.620000005,0,666.666687,1,0,1,30.39616966,700.6009521,60,9,Machakos
2013,Dry Transitional,1,1,0,43,15,8,7,2.430000067,0,666.666626,1,1,1,31.87405014,706.2674561,60,9,Machakos
2010,Dry Transitional,1,1,0,59,20,0,7,1.417500019,1,666.666687,0,0,1,30.39616966,700.6009521,60,15,Machakos
2013,Dry Transitional,1,0,2,55,25,8,3,0.810000002,1,500,0,1,1,31.87405014,706.2674561,60,15,Machakos
2010,Dry Transitional,1,1,0,38,13,7,5,0.405000001,1,2222.222168,0,0,0,30.39616966,700.6009521,20,6,Machakos
2013,Dry Transitional,1,1,0,99,75,0,2,0.405000001,0,888.888916,0,1,0,31.87405014,706.2674561,20,6,Machakos
2010,Dry Transitional,1,1,0,31,11,8,7,0.202500001,1,1777.777832,0,0,1,30.39616966,700.6009521,20,3,Machakos
2013,Dry Transitional,1,0,2,47,20,3,4,0.405000001,1,0,1,1,1,31.87405014,706.2674561,20,3,Machakos
2010,Dry Transitional,1,1,0,54,37,7,3,0.091125004,1,1975.308594,0,0,1,30.39616966,700.6009521,30,12,Machakos
2013,Dry Transitional,1,1,2,73,26,1,6,0.405000001,1,1555.555542,0,1,1,31.87405014,706.2674561,30,12,Machakos
2010,Dry Transitional,1,0,0,44,24,7,7,0.648000002,1,1250,1,0,1,30.39616966,700.6009521,30,2,Machakos
2013,Dry Transitional,1,1,0,52,27,7,6,0.607500017,1,1777.77771,1,1,1,31.87405014,706.2674561,30,2,Machakos
2010,Dry Transitional,1,1,0,37,14,8,4,0.202500001,1,0,0,0,0,30.39616966,700.6009521,10,8,Machakos
2013,Dry Transitional,1,0,2,44,16,7,7,0.607500017,1,444.4444275,0,0,0,31.87405014,706.2674561,10,8,Machakos
2010,Dry Transitional,1,1,0,55,23,16,5,1.215000033,1,592.5925903,0,0,1,30.39616966,700.6009521,15,13,Machakos
2013,Dry Transitional,1,0,2,66,27,1,3,0.324000001,1,1500,0,1,1,31.87405014,706.2674561,15,13,Machakos
2010,Dry Transitional,1,1,0,55,27,7,4,0.405000001,0,177.777771,1,0,0,30.39616966,700.6009521,30,6,Machakos
2013,Dry Transitional,1,1,0,52,30,12,4,1.620000005,1,1166.666626,1,0,0,31.87405014,706.2674561,30,6,Machakos
2010,Dry Transitional,1,1,0,83,50,0,14,2.025000095,1,444.4444275,1,0,0,30.39616966,700.6009521,5,2.5,Machakos
2013,Dry Transitional,1,0,2,50,12,5,2,1.417500019,1,444.4444275,1,0,0,31.87405014,706.2674561,5,2.5,Machakos
2010,Dry Transitional,1,1,0,80,22,0,6,0.911249995,1,1086.4198,1,0,0,30.39616966,700.6009521,30,1,Machakos
2013,Dry Transitional,1,1,0,35,22,8,5,0.405000001,1,1224.691406,1,1,0,31.87405014,706.2674561,30,1,Machakos
2010,Dry Transitional,1,1,0,74,45,7,2,1.620000005,1,1222.222168,1,0,1,30.39616966,700.6009521,30,4,Machakos
2013,Dry Transitional,1,0,0,70,54,0,2,1.012500048,1,1066.666626,1,1,1,31.87405014,706.2674561,30,4,Machakos
2010,Dry Transitional,0,0,2,84,16,0,6,0.10125,1,1777.777832,1,0,1,30.39616966,700.6009521,30,7,Machakos
2013,Dry Transitional,1,0,2,86,18,2,6,0.405000001,1,666.666687,1,0,1,31.87405014,706.2674561,30,7,Machakos
2010,Dry Transitional,1,0,2,58,40,8,8,0.658125043,1,683.7606201,0,0,1,30.5854702,704.0665283,5,5,Machakos
2013,Dry Transitional,1,1,0,50,30,7,10,0.810000002,1,444.444458,0,1,1,32.17177963,639.5969238,5,5,Machakos
2010,Dry Transitional,1,0,2,43,6,10,1,0.728999972,1,308.6419983,1,0,1,30.5854702,704.0665283,20,3,Machakos
2013,Dry Transitional,0,0,2,45,8,10,2,1.012500048,1,0,1,1,1,32.17177963,639.5969238,20,3,Machakos
2010,Dry Transitional,0,1,0,68,26,5,6,0.810000002,1,1555.555542,1,0,1,30.5854702,704.0665283,30,7,Machakos
2013,Dry Transitional,0,1,0,70,29,7,12,4.860000134,0,2666.666504,1,1,1,32.17177963,639.5969238,30,7,Machakos
2010,Dry Transitional,1,1,0,37,15,7,5,0.202500001,1,1333.333374,1,0,1,30.5854702,704.0665283,5,5,Machakos
2013,Dry Transitional,1,1,0,69,15,10,4,0.911249995,1,938.2716064,1,1,1,32.17177963,639.5969238,5,5,Machakos
2010,Dry Transitional,0,1,2,79,58,6,7,0.265275002,1,192.0271301,0,0,1,30.5854702,704.0665283,30,5,Machakos
2013,Dry Transitional,0,1,2,81,60,8,1,0.094769999,0,379.8670349,0,0,1,32.17177963,639.5969238,30,5,Machakos
2010,Dry Transitional,1,1,2,60,29,7,1,0.607500017,1,518.5184937,1,0,1,30.5854702,704.0665283,15,1,Machakos
2013,Dry Transitional,1,1,0,76,52,3,2,1.215000033,1,44.44444275,1,1,1,32.17177963,639.5969238,15,1,Machakos
2010,Dry Transitional,1,1,0,50,33,7,5,0.202500001,1,666.666687,1,0,1,30.5854702,704.0665283,3,20,Machakos
2013,Dry Transitional,1,1,0,52,35,7,3,0.607500017,1,1145.678955,1,1,1,32.17177963,639.5969238,3,20,Machakos
2010,Dry Transitional,0,1,0,58,35,10,5,0.486000031,1,555.555542,1,0,1,30.5854702,704.0665283,10,5,Machakos
2013,Dry Transitional,1,1,0,60,10,9,5,0.202500001,1,592.5925903,1,1,1,32.17177963,639.5969238,10,5,Machakos
2010,Dry Transitional,1,1,2,65,40,12,5,0.607500017,1,2148.148193,0,0,1,30.5854702,704.0665283,201,0.3,Machakos
2013,Dry Transitional,1,1,2,60,20,13,6,4.050000191,1,240.7407227,0,1,1,32.17177963,639.5969238,201,0.3,Machakos
2010,Dry Transitional,1,1,0,60,30,7,3,0.405000001,1,1222.222168,0,0,0,30.5854702,704.0665283,20,3,Machakos
2013,Dry Transitional,1,1,0,46,10,14,6,0.607500017,1,740.7407227,1,0,0,32.17177963,639.5969238,20,3,Machakos
2010,Dry Transitional,1,1,0,56,36,5,5,0.405000001,1,333.3333435,0,0,0,30.5854702,704.0665283,7,3,Machakos
2013,Dry Transitional,1,1,0,58,38,7,6,0.059939999,1,500.5005188,0,0,0,32.17177963,639.5969238,7,3,Machakos
2010,Dry Transitional,1,1,0,53,26,12,4,0.202500001,1,784.3814697,1,0,1,30.5854702,704.0665283,10,3.5,Machakos
2013,Dry Transitional,1,1,0,55,30,11,9,0.243000001,1,1761.316895,1,1,1,32.17177963,639.5969238,10,3.5,Machakos
2010,Dry Transitional,1,1,0,40,7,12,9,1.215000033,1,296.2962952,0,0,1,29.60885048,789.1278076,30,7,Machakos
2013,Dry Transitional,1,1,0,70,30,16,6,0.911249995,1,197.5308685,0,1,1,30.96899986,894.9752197,30,7,Machakos
2010,Dry Transitional,1,0,2,82,28,0,9,1.012500048,0,1066.666626,1,0,0,29.60885048,789.1278076,30,2,Machakos
2013,Dry Transitional,1,0,0,35,7,8,3,0.405000001,1,311.1111145,1,1,0,30.96899986,894.9752197,30,2,Machakos
2010,Dry Transitional,1,1,0,33,5,8,4,5.0625,1,151.1111145,0,0,1,29.60885048,789.1278076,30,4,Machakos
2013,Dry Transitional,1,1,0,36,20,8,4,1.296000004,1,1944.444458,0,1,1,30.96899986,894.9752197,30,4,Machakos
2010,Dry Transitional,1,1,1,80,65,0,4,0.911249995,1,395.0617371,0,0,0,29.60885048,789.1278076,10,2,Machakos
2013,Dry Transitional,1,0,2,53,29,4,4,2.835000038,1,317.4603271,1,1,0,30.96899986,894.9752197,10,2,Machakos
2010,Dry Transitional,0,1,0,55,23,5,5,1.417500019,0,190.476181,1,0,1,29.60885048,789.1278076,15,1.5,Machakos
2013,Dry Transitional,0,1,0,57,26,7,6,0.810000002,1,1679.012329,1,1,1,30.96899986,894.9752197,15,1.5,Machakos
2010,Dry Transitional,1,0,2,49,39,3,3,0.506250024,1,711.111084,1,1,0,30.5854702,704.0665283,30,24,Machakos
2013,Dry Transitional,0,0,2,51,41,3,3,0.405000001,0,666.666687,1,0,0,32.17177963,639.5969238,30,24,Machakos
2010,Dry Transitional,1,0,2,80,69,1,9,2.915999889,0,462.9629822,0,0,1,30.5854702,704.0665283,5,24,Machakos
2013,Dry Transitional,1,1,0,27,2,8,7,1.417500019,1,122.7513199,0,1,1,32.17177963,639.5969238,5,24,Machakos
2010,Dry Transitional,1,0,2,71,61,1,4,2.430000067,0,851.8518066,0,0,1,30.5854702,704.0665283,15,8,Machakos
2010,Dry Transitional,0,1,0,75,50,8,6,0.364499986,1,2962.963135,0,0,1,30.5854702,704.0665283,7,7,Machakos
2013,Dry Transitional,1,1,0,53,30,8,12,8.100000381,1,55.55555344,0,1,1,32.17177963,639.5969238,7,7,Machakos
2010,Dry Transitional,1,1,0,43,30,9,3,0.810000002,1,1222.222168,1,0,0,30.5854702,704.0665283,3,26,Machakos
2013,Dry Transitional,1,1,0,48,11,15,7,4.454999924,1,1212.121216,1,1,0,32.17177963,639.5969238,3,26,Machakos
2010,Dry Transitional,1,1,0,58,5,5,10,1.82249999,1,444.444458,0,0,1,30.5854702,704.0665283,30,3,Machakos
2013,Dry Transitional,1,1,2,60,7,7,6,1.620000005,1,555.555542,0,1,1,32.17177963,639.5969238,30,3,Machakos
2010,Dry Transitional,1,0,0,72,58,4,2,0.212624997,1,1058.20105,1,0,1,30.5854702,704.0665283,15,10,Machakos
2013,Dry Transitional,1,1,0,41,15,12,6,6.885000229,1,392.1568604,1,1,1,32.17177963,639.5969238,15,10,Machakos
2010,Dry Transitional,1,1,0,80,62,0,7,1.215000033,1,1259.259277,0,0,1,30.5854702,704.0665283,15,1,Machakos
2013,Dry Transitional,1,1,0,60,23,7,9,3.644999981,1,1185.185181,1,1,1,32.17177963,639.5969238,15,1,Machakos
2010,Dry Transitional,1,0,2,42,18,7,5,1.215000033,1,740.7407227,0,0,0,30.5854702,704.0665283,30,8,Machakos
2013,Dry Transitional,1,0,2,44,20,7,5,1.012500048,1,1604.938232,0,0,0,32.17177963,639.5969238,30,8,Machakos
2010,Dry Transitional,1,1,2,45,23,7,3,0.481950015,1,560.2240601,0,0,0,30.5854702,704.0665283,10,7,Machakos
2013,Dry Transitional,0,1,2,48,25,7,6,0.050625,1,711.111084,0,1,0,32.17177963,639.5969238,10,7,Machakos
2010,Dry Transitional,1,1,0,68,38,0,3,0.810000002,1,1666.666626,0,0,1,30.5854702,704.0665283,15,2,Machakos
2013,Dry Transitional,1,1,0,70,40,0,4,0.810000002,1,666.666687,0,0,1,32.17177963,639.5969238,15,2,Machakos
2010,Dry Transitional,1,1,0,58,31,8,6,0.51030004,1,1234.567749,0,0,1,30.5854702,704.0665283,15,4,Machakos
2013,Dry Transitional,1,1,0,59,30,8,4,1.417500019,1,292.0634766,1,1,1,32.17177963,639.5969238,15,4,Machakos
2010,Dry Transitional,1,1,0,42,17,8,8,1.012500048,1,799.999939,1,0,1,30.5854702,704.0665283,5,1.5,Machakos
2013,Dry Transitional,1,1,0,45,27,6,5,1.215000033,1,618.9300537,1,1,1,32.17177963,639.5969238,5,1.5,Machakos
2010,Dry Transitional,1,1,0,56,10,11,5,1.215000033,1,814.8148193,1,0,1,30.5854702,704.0665283,10,3,Machakos
2013,Dry Transitional,1,1,0,60,33,10,6,0.810000002,1,3000,1,1,1,32.17177963,639.5969238,10,3,Machakos
2010,Dry Transitional,1,1,0,47,25,7,7,1.215000033,1,740.7407227,1,0,1,30.5854702,704.0665283,5,4,Machakos
2013,Dry Transitional,1,1,0,49,18,8,6,0.607500017,1,1037.036987,1,1,1,32.17177963,639.5969238,5,4,Machakos
2010,Dry Transitional,1,1,0,33,13,8,6,0.759374976,1,2962.963135,1,0,1,30.5854702,704.0665283,60,1.5,Machakos
2013,Dry Transitional,1,1,0,35,15,8,6,1.620000005,1,666.666687,1,0,1,32.17177963,639.5969238,60,1.5,Machakos
2010,Dry Transitional,0,1,0,48,23,12,8,1.620000005,1,888.888916,1,1,1,30.5854702,704.0665283,15,3,Machakos
2013,Dry Transitional,1,1,0,50,28,14,7,6.885000229,1,163.3986816,1,1,1,32.17177963,639.5969238,15,3,Machakos
2010,Dry Transitional,1,1,0,60,30,8,9,3.948750019,1,341.8803406,0,0,1,30.5854702,704.0665283,5,4,Machakos
2013,Dry Transitional,1,1,0,62,32,10,8,3.24000001,1,416.6666565,0,1,1,32.17177963,639.5969238,5,4,Machakos
2010,Dry Transitional,1,1,0,62,38,8,5,1.113749981,0,525.2525635,1,0,1,30.5854702,704.0665283,30,0.5,Machakos
2013,Dry Transitional,1,1,0,62,42,8,2,2.430000067,0,370.3703613,1,1,1,32.17177963,639.5969238,30,0.5,Machakos
2010,Dry Transitional,1,1,0,55,21,7,11,1.470149994,1,1132.537476,1,0,1,30.5854702,704.0665283,4,4,Machakos
2013,Dry Transitional,1,1,0,59,3,3,10,1.620000005,1,944.444458,1,1,1,32.17177963,639.5969238,4,4,Machakos
2010,Dry Transitional,1,1,0,52,21,0,10,1.042875051,1,362.4595337,1,0,1,30.5854702,704.0665283,5,3,Machakos
2013,Dry Transitional,1,1,0,54,23,2,8,0.648000002,1,1527.777832,1,1,1,32.17177963,639.5969238,5,3,Machakos
2010,Dry Transitional,1,1,0,41,30,8,7,0.421199977,1,85.47009277,1,0,1,29.60885048,789.1278076,30,5,Machakos
2013,Dry Transitional,1,1,0,37,10,8,8,0.202500001,0,887.8059082,1,1,1,30.96899986,894.9752197,30,5,Machakos
2010,Dry Transitional,1,1,0,50,35,8,6,1.771875024,0,50.79365158,0,0,0,29.60885048,789.1278076,150,9,Machakos
2013,Dry Transitional,1,1,0,50,26,7,4,2.025000095,0,266.6666565,0,0,0,30.96899986,894.9752197,150,9,Machakos
2010,Dry Transitional,1,1,0,89,53,0,2,0.492075026,1,457.247345,0,0,1,29.60885048,789.1278076,40,10,Machakos
2013,Dry Transitional,1,1,0,91,40,0,2,1.417500019,1,2031.745972,0,1,1,30.96899986,894.9752197,40,10,Machakos
2010,Dry Transitional,1,1,0,52,28,5,5,1.74150002,1,51.6795845,1,0,1,29.60885048,789.1278076,5,5,Machakos
2013,Dry Transitional,1,1,0,54,30,7,4,0.486000001,1,407.4074097,1,1,1,30.96899986,894.9752197,5,5,Machakos
2010,Dry Transitional,1,1,0,37,17,8,5,2.025000095,1,288.8888855,1,0,1,29.60885048,789.1278076,10,6,Machakos
2013,Dry Transitional,1,1,0,77,51,5,3,0.607500017,1,1703.703613,1,1,1,30.96899986,894.9752197,10,6,Machakos
2010,Dry Transitional,1,1,0,52,30,12,9,0.70875001,1,3047.618896,0,0,1,29.60885048,789.1278076,20,2,Machakos
2013,Dry Transitional,1,1,0,54,33,12,6,1.316249967,1,444.444458,1,1,1,30.96899986,894.9752197,20,2,Machakos
2010,Dry Transitional,1,0,2,95,42,0,16,3.341249943,1,228.9562378,0,0,0,29.60885048,789.1278076,5,20,Machakos
2013,Dry Transitional,1,1,0,40,13,12,6,0.405000001,1,1000,1,0,0,30.96899986,894.9752197,5,20,Machakos
2010,Moist Transitional,1,0,2,51,25,9,5,0.70875001,1,1015.872986,1,0,1,32.72943115,1923.949097,604,3,Kisumu
2013,Moist Transitional,1,0,2,75,27,5,9,1.417500019,1,93.82715607,1,1,1,33.95019913,1614.856201,604,3,Kisumu
2010,Moist Transitional,1,1,0,42,15,9,6,1.944000125,0,833.333252,1,0,1,32.72943115,1923.949097,30,8,Kisumu
2013,Moist Transitional,1,1,0,45,18,12,6,0.405000001,0,2444.444336,1,1,1,33.95019913,1614.856201,30,8,Kisumu
2010,Moist Transitional,1,1,0,39,10,24,6,2.126250029,1,1693.121704,0,0,1,32.72943115,1923.949097,30,3,Kisumu
2013,Moist Transitional,1,1,2,41,21,15,4,3.24000001,1,444.444458,1,1,1,33.95019913,1614.856201,30,3,Kisumu
2010,Moist Transitional,1,0,2,50,32,7,6,1.012500048,1,533.333313,0,0,1,26.16995049,2321.337891,45,3,Nakuru
2013,Moist Transitional,1,0,2,54,32,5,4,0.607500017,1,444.4444275,0,1,1,26.13512993,2762.983154,45,3,Nakuru
2010,Moist Transitional,1,0,2,76,42,0,6,0.607500017,1,1185.185181,1,0,1,32.72943115,1923.949097,5,0.4,Kisumu
2013,Moist Transitional,1,0,2,78,45,2,10,0.607500017,1,740.7407227,1,1,1,33.95019913,1614.856201,5,0.4,Kisumu
2010,Moist Transitional,1,0,2,62,22,8,9,0.405000001,1,2000,1,0,1,32.72943115,1923.949097,60,1,Kisumu
2013,Moist Transitional,0,0,2,65,25,8,5,0.810000002,0,222.222229,1,1,1,33.95019913,1614.856201,60,1,Kisumu
2010,Moist Transitional,1,1,0,62,7,5,5,1.620000005,0,722.222229,1,0,1,32.72943115,1923.949097,20,7,Kisumu
2013,Moist Transitional,1,1,0,65,10,8,10,1.620000005,1,1666.666626,1,1,1,33.95019913,1614.856201,20,7,Kisumu
2010,Moist Transitional,1,1,0,54,29,11,11,1.620000005,0,1111.111084,0,1,1,32.72943115,1923.949097,10,0.5,Kisumu
2013,Moist Transitional,0,1,0,56,20,10,9,0.911249995,0,296.2962952,1,1,1,33.95019913,1614.856201,10,0.5,Kisumu
2010,Moist Transitional,1,1,0,51,19,7,7,3.671325207,1,833.4865112,1,0,1,32.72943115,1923.949097,3,1.5,Kisumu
2013,Moist Transitional,1,1,0,53,22,7,7,0.607500017,1,4740.740723,1,1,1,33.95019913,1614.856201,3,1.5,Kisumu
2010,Moist Transitional,0,1,0,39,10,2,6,0.506250024,0,375.3086243,0,0,1,31.43300056,1517.556519,30,5,Migori
2013,Moist Transitional,0,1,0,42,10,5,6,0.810000002,1,2444.444336,1,1,1,32.72457123,1416.239136,30,5,Migori
2010,Moist Transitional,0,0,2,49,26,2,3,0.810000002,0,555.555542,0,0,1,31.43300056,1517.556519,10,2.5,Migori
2013,Moist Transitional,1,0,2,52,29,5,4,0.607500017,0,740.7407227,1,1,1,32.72457123,1416.239136,10,2.5,Migori
2010,Moist Transitional,1,1,0,49,2,10,5,1.620000124,1,888.8887939,0,0,1,31.43300056,1517.556519,5,0.5,Migori
2013,Moist Transitional,1,1,0,51,3,11,7,1.255500078,1,2078.853027,1,0,1,32.72457123,1416.239136,5,0.5,Migori
2010,Moist Transitional,1,1,0,28,5,6,4,1.620000005,1,722.222229,0,0,1,31.43300056,1517.556519,6,1,Migori
2013,Moist Transitional,1,1,0,28,5,12,6,0.405000001,1,5555.555664,0,1,1,32.72457123,1416.239136,6,1,Migori
2010,Moist Transitional,0,1,0,49,17,5,6,1.620000005,0,1000,0,0,1,31.43300056,1517.556519,10,20,Migori
2013,Moist Transitional,1,1,0,52,20,8,6,0.810000002,1,7222.222168,1,1,1,32.72457123,1416.239136,10,20,Migori
2010,Moist Transitional,1,1,0,63,34,12,6,2.025000095,1,1244.444336,1,1,1,31.43300056,1517.556519,30,4,Migori
2013,Moist Transitional,1,1,0,60,25,12,7,2.025000095,1,577.777771,1,1,1,32.72457123,1416.239136,30,4,Migori
2010,Moist Transitional,1,1,0,66,39,4,4,0.810000002,0,2777.777832,0,0,1,31.43300056,1517.556519,15,6,Migori
2013,Moist Transitional,1,0,2,65,20,0,7,1.518749952,1,1125.925903,0,0,1,32.72457123,1416.239136,15,6,Migori
2010,Moist Transitional,0,1,0,32,3,11,5,2.430000067,0,814.8148193,0,0,1,31.43300056,1517.556519,5,3,Migori
2013,Moist Transitional,0,0,2,41,24,7,6,1.215000033,0,962.9629517,1,1,1,32.72457123,1416.239136,5,3,Migori
2010,Moist Transitional,1,1,0,90,66,6,8,2.430000067,0,629.6296387,1,0,1,31.43300056,1517.556519,3,6,Migori
2013,Moist Transitional,1,1,0,61,18,7,8,1.923749924,1,1450.29248,1,1,1,32.72457123,1416.239136,3,6,Migori
2010,Moist Transitional,0,1,0,48,17,12,6,0.607500017,0,1037.036987,0,0,1,31.43300056,1517.556519,5,3,Migori
2013,Moist Transitional,1,1,0,51,20,15,8,1.012500048,1,2133.333252,1,1,1,32.72457123,1416.239136,5,3,Migori
2010,Moist Transitional,0,1,0,50,20,11,8,0.70875001,0,761.9047241,0,0,1,31.43300056,1517.556519,5,2,Migori
2013,Moist Transitional,1,1,0,52,4,12,4,1.620000005,0,567.9012451,0,1,1,32.72457123,1416.239136,5,2,Migori
2010,Moist Transitional,1,1,0,74,17,7,10,2.025000095,1,711.111084,1,0,1,32.64767075,2350.331543,20,4,Nyamira
2013,Moist Transitional,1,1,0,77,20,10,5,1.417500019,1,380.9523621,1,1,1,34.23012924,2299.240967,20,4,Nyamira
2010,Moist Transitional,1,1,0,70,52,4,2,0.607500017,1,1185.185181,1,0,1,32.64767075,2350.331543,30,5,Kisii
2013,Moist Transitional,1,1,0,73,55,4,4,1.620000005,1,333.3333435,1,0,1,34.23012924,2299.240967,30,5,Kisii
2010,Moist Transitional,1,1,0,29,1,12,3,0.202500001,1,1333.333374,0,0,1,32.64767075,2350.331543,30,5,Kisii
2013,Moist Transitional,1,1,0,35,10,12,3,0.506250024,1,711.111084,1,1,1,34.23012924,2299.240967,30,5,Kisii
2010,Moist Transitional,1,1,0,49,24,5,12,0.405000001,1,777.777771,0,0,1,32.64767075,2350.331543,10,1.5,Nyamira
2013,Moist Transitional,1,1,0,52,27,8,9,0.911249995,1,3456.790039,0,1,1,34.23012924,2299.240967,10,1.5,Nyamira
2010,Moist Transitional,1,1,0,27,22,8,5,0.405000001,1,2888.888916,0,0,1,32.64767075,2350.331543,30,1,Nyamira
2013,Moist Transitional,1,1,0,30,25,8,5,0.405000001,1,1777.777832,0,1,1,34.23012924,2299.240967,30,1,Nyamira
2010,Moist Transitional,1,1,0,58,12,6,5,0.810000002,1,611.111084,0,0,1,32.64767075,2350.331543,10,30,Nyamira
2013,Moist Transitional,1,1,0,60,15,8,5,1.620000005,1,2666.666748,1,1,1,34.23012924,2299.240967,10,30,Nyamira
2010,Moist Transitional,1,1,0,50,12,12,5,0.105299994,1,1220.02832,1,0,1,32.64767075,2350.331543,3,6,Nyamira
2013,Moist Transitional,1,1,0,53,35,12,3,0.202500001,1,3111.111084,1,1,1,34.23012924,2299.240967,3,6,Nyamira
2010,Moist Transitional,1,1,0,52,40,16,6,0.105299994,1,4273.504395,0,0,1,32.64767075,2350.331543,30,10,Nyamira
2013,Moist Transitional,1,1,0,37,10,12,5,0.810000002,1,2000,0,0,1,34.23012924,2299.240967,30,10,Nyamira
2010,Moist Transitional,1,1,0,32,7,15,5,0.810000002,1,2777.777832,0,0,1,32.64767075,2350.331543,50,40,Nyamira
2013,Moist Transitional,1,1,0,87,11,0,7,1.012500048,1,1777.77771,1,1,1,34.23012924,2299.240967,50,40,Nyamira
2010,Moist Transitional,1,1,0,59,34,1,6,0.70875001,1,380.9523621,1,0,1,32.64767075,2350.331543,30,4,Nyamira
2013,Moist Transitional,1,1,0,61,37,4,2,0.405000001,1,251.8518524,1,1,1,34.23012924,2299.240967,30,4,Nyamira
2010,Moist Transitional,1,0,3,63,42,3,1,0.052649997,1,683.7607422,1,0,1,32.64767075,2350.331543,20,3,Nyamira
2013,Moist Transitional,1,0,2,66,45,0,1,0.202500001,1,1333.333374,1,1,1,34.23012924,2299.240967,20,3,Nyamira
2010,Moist Transitional,1,1,0,57,37,7,8,0.202500001,1,2666.666748,1,0,1,32.64767075,2350.331543,10,4,Nyamira
2013,Moist Transitional,1,1,0,60,40,10,5,0.405000001,1,1333.333374,1,1,1,34.23012924,2299.240967,10,4,Nyamira
2010,Moist Transitional,1,1,0,50,12,3,14,0.405000001,1,2222.222168,1,0,1,30.82349968,2047.567139,30,4,Nyamira
